query,closest_label,target_id,result_id,correct,time_sec_candidate_selection,time_sec_disambiguation
intersection,intersection,05866653-n,03581125-n,False,2.41,0.12
at the intersection,intersection,05866653-n,03581125-n,False,2.6,0.12
an intersection,intersection,05866653-n,03581125-n,False,2.43,0.12
cars at intersection,intersection,05866653-n,03581125-n,False,2.41,0.13
intersections,intersection,05866653-n,03581125-n,False,2.41,0.12
of the intersection,intersection,05866653-n,03581125-n,False,2.41,0.12
in the intersection,intersection,05866653-n,03581125-n,False,2.43,0.12
lincoln,Lincoln,11132462-n,02413717-n,False,2.39,0.14
abraham lincoln,Lincoln,11132462-n,11132462-n,True,2.38,0.13
sponge is purple.,purple,14597758-n,00289297-v,False,2.39,0.11
sponge,sponge,14597758-n,01906749-n,False,2.41,0.13
sponges,sponge,14597758-n,14597758-n,True,2.41,0.13
library,library,03660909-n,03661043-n,False,2.4,0.17
in a library,library,03660909-n,03660909-n,True,2.41,0.19
cradle,cradle,03125729-n,03125729-n,True,2.41,0.12
white cradle,cradle,03125729-n,03125729-n,True,2.42,0.12
air traffic,air traffic,08425556-n,08425556-n,True,2.4,0.16
small screw,screw,10149867-n,04153751-n,False,2.41,0.13
top screw,screwtop,10149867-n,04155068-n,False,2.42,0.14
screw,screw,10149867-n,04153751-n,False,2.43,0.14
gray screw,screw,10149867-n,04153751-n,False,2.41,0.13
two screws,screw,10149867-n,04153751-n,False,2.43,0.14
bottom screw,screw,10149867-n,04154340-n,False,2.41,0.16
screws,screw,10149867-n,04153751-n,False,2.41,0.14
row of screws,screw,10149867-n,04153751-n,False,2.41,0.16
silver screw,screw,10149867-n,04153751-n,False,2.44,0.14
holding screw,screw,10149867-n,04153751-n,False,2.42,0.13
sea horse,seahorse,02081571-n,01456756-n,False,2.42,0.15
seahorse,seahorse,02081571-n,01456756-n,False,2.43,0.14
seahorses,seahorse,02081571-n,01456756-n,False,2.41,0.14
double decker old,decker,10928140-n,03168364-n,False,2.41,0.11
double decker,decker,10928140-n,03168364-n,False,2.41,0.12
first double decker,decker,10928140-n,03168364-n,False,2.44,0.11
black and decker,decker,10928140-n,03168364-n,False,2.45,0.14
double deckers,decker,10928140-n,03168364-n,False,2.4,0.11
bus is double decker,bus,10928140-n,02924116-n,False,2.39,0.15
cocoa,cocoa,07922764-n,07922764-n,True,2.42,0.15
escargot,escargot,07782475-n,07782475-n,True,2.41,0.15
fountain.,fountain,03388043-n,03388043-n,True,2.42,0.11
fountains,fountain,03388043-n,03387815-n,False,2.41,0.11
fountain in,fountain,03388043-n,03388043-n,True,2.43,0.12
drinking fountain,drinking fountain,03388043-n,03241335-n,False,2.42,0.11
fountain,fountain,03388043-n,03388043-n,True,2.41,0.11
fountain of,Fountain of Youth,03388043-n,09284917-n,False,2.41,0.12
winch,winch,04585745-n,04585745-n,True,2.42,0.13
territory,territory,08552138-n,08493064-n,False,2.43,0.11
foul territory,foul,08552138-n,01147709-v,False,2.43,0.11
district,city district,08552138-n,08537837-n,False,2.41,0.14
car train,car train,02971579-n,02971579-n,True,2.45,0.12
scissors..,scissors,04148054-n,04148054-n,True,2.41,0.13
handle of scissors,scissors,04148054-n,04148054-n,True,2.43,0.13
scissors...,scissors,04148054-n,04148054-n,True,2.41,0.13
image of scissors,scissors,04148054-n,04148054-n,True,2.51,0.13
scissors together,scissors,04148054-n,04148054-n,True,2.45,0.13
pair of scissors,scissors,04148054-n,04148054-n,True,2.41,0.13
circle of scissors,scissors,04148054-n,04148054-n,True,2.42,0.13
tiny scissors,scissors,04148054-n,04148054-n,True,2.42,0.13
blades of scissors,scissors,04148054-n,04148054-n,True,2.43,0.19
scissors.,scissors,04148054-n,04148054-n,True,2.47,0.13
scissors,scissors,04148054-n,04148054-n,True,2.61,0.13
marketplace,marketplace,01097292-n,03722288-n,False,2.5,0.12
shopper at market.,shopper,01097292-n,10592595-n,False,2.43,0.12
vegetable in market.,vegetable,01097292-n,12212361-n,False,2.41,0.13
outdoor market,flea market,01097292-n,08571898-n,False,2.41,0.12
harvest urban market,market town,01097292-n,08672073-n,False,2.42,0.11
public market,open-air market,01097292-n,03847823-n,False,2.42,0.12
mike's market,market,01097292-n,02298471-v,False,2.43,0.11
vendor at market.,distributor,01097292-n,10018861-n,False,2.42,0.11
markets,market,01097292-n,02298471-v,False,2.41,0.12
market,market,01097292-n,02298471-v,False,2.42,0.12
in-n-out markets,out of stock,01097292-n,00186490-s,False,2.42,0.11
market stall,stall,01097292-n,04299215-n,False,2.42,0.11
rainy market,rain,01097292-n,15008607-n,False,2.4,0.12
small market,market town,01097292-n,08672073-n,False,2.6,0.11
steeplechase,steeplechaser,07463029-n,02384741-n,False,2.5,0.13
beats,beat,08507381-n,01624897-v,False,2.41,0.11
pedestrian warning,pedestrian,07224151-n,10412055-n,False,2.42,0.11
brown dresser,dresser,03015254-n,10033225-n,False,2.4,0.11
dresser,dresser,03015254-n,10033225-n,False,2.4,0.12
tripple dresser,dresser,03015254-n,10033225-n,False,2.44,0.11
antique dresser,dresser,03015254-n,10033225-n,False,2.4,0.11
wooden dresser,dresser,03015254-n,10033225-n,False,2.42,0.11
functions,function,13783816-n,05149325-n,False,2.4,0.12
function,function,13783816-n,05149325-n,False,2.41,0.12
corn flakes,corn flake,07705303-n,07705303-n,True,2.41,0.14
ingredients,ingredient,03570709-n,03570709-n,True,2.43,0.12
cooking ingredients,ingredient,03570709-n,07809096-n,False,2.4,0.13
ingredient,ingredient,03570709-n,03570709-n,True,2.41,0.12
weather is hazy,haze,11524662-n,11465888-n,False,2.41,0.11
weather looks windy,windward,11524662-n,08610023-n,False,2.54,0.11
sunny weather.,good weather,11524662-n,14522113-n,False,2.42,0.11
weather,weather,11524662-n,11524662-n,True,2.41,0.11
bad weather,bad weather,11524662-n,14523090-n,False,2.4,0.11
for the weather,good weather,11524662-n,14522113-n,False,2.43,0.11
people enjoy weather,good weather,11524662-n,14522113-n,False,2.43,0.11
weather vain,good weather,11524662-n,14522113-n,False,2.42,0.11
cloudy weather,fair weather,11524662-n,11456462-n,False,2.41,0.11
weather looks,good weather,11524662-n,14522113-n,False,2.61,0.11
foil,foil,03375694-n,03375575-n,False,2.49,0.11
in foil,foil,03375694-n,03375694-n,True,2.44,0.11
room gets sunlight,sun parlor,11485367-n,04356925-n,False,2.4,0.14
sunlight,sunlight,11485367-n,11485367-n,True,2.42,0.12
sunlight makes,sunlight,11485367-n,11485367-n,True,2.42,0.12
sunlight is shining,sunlight,11485367-n,11485367-n,True,2.4,0.12
sunshine,sun,11485367-n,10674896-n,False,2.56,0.12
sunlight reflecting,sunlight,11485367-n,11485367-n,True,2.39,0.12
sunlights,sunlight,11485367-n,11485367-n,True,2.41,0.12
of sunlight,sunlight,11485367-n,11485367-n,True,2.42,0.12
water with sunlight.,sunlight,11485367-n,11485367-n,True,2.41,0.12
bright sunlight,sunlight,11485367-n,11485367-n,True,2.4,0.12
sunlight glistening,glistening,11485367-n,00281657-s,False,2.41,0.11
patch of sunlight,sunlight,11485367-n,11485367-n,True,2.41,0.12
sunlight shining,sunlight,11485367-n,11485367-n,True,2.41,0.12
sunlight is,sunlight,11485367-n,11485367-n,True,2.42,0.12
sunlight on the,sunlight,11485367-n,11485367-n,True,2.41,0.12
bright sunshine,sunlight,11485367-n,11485367-n,True,2.4,0.12
tomcat,tomtate,02122725-n,02589062-n,False,2.43,0.17
tomcats are usually,tom,02122725-n,02122725-n,True,2.46,0.13
red fire hydrant,fireplug,03346898-n,03346898-n,True,2.41,0.13
fire hydrant,fireplug,03346898-n,03346898-n,True,2.42,0.13
large fire hydrant,fireplug,03346898-n,03346898-n,True,2.41,0.13
rusted fire hydrant,hydrant,03346898-n,03550916-n,False,2.4,0.13
base of fire hydrant,fireplug,03346898-n,03346898-n,True,2.49,0.12
yellow fire hydrant,fireplug,03346898-n,03346898-n,True,2.43,0.15
fire hydrant is red,fireplug,03346898-n,03346898-n,True,2.4,0.15
white fire hydrant,fireplug,03346898-n,03346898-n,True,2.41,0.15
remote unit,remote control,13583724-n,04074963-n,False,2.42,0.14
shelving unit,shelf,13583724-n,04190052-n,False,2.4,0.17
books on unit,unit,13583724-n,05869857-n,False,2.41,0.13
units,unit,13583724-n,09465459-n,False,2.43,0.12
unit.,unit,13583724-n,09465459-n,False,2.43,0.12
unit,unit,13583724-n,09465459-n,False,2.42,0.12
shelving units,shelf,13583724-n,04190052-n,False,2.42,0.17
airconditioning unit,air conditioner,13583724-n,02686379-n,False,2.4,0.13
white swirls,whiten,13878112-n,00280301-v,False,2.41,0.12
swirl,spin,13878112-n,02068062-v,False,2.42,0.11
red swirl,red-shafted flicker,13878112-n,01840120-n,False,2.41,0.11
swirls,spin,13878112-n,02068062-v,False,2.41,0.12
swag,swag,13262663-n,04368109-n,False,2.42,0.11
swags,swag,13262663-n,04368109-n,False,2.42,0.11
booties,boot,13262663-n,02872752-n,False,2.4,0.3
buddy,buddy,09877951-n,09877951-n,True,2.4,0.12
buddies,buddy,09877951-n,09877951-n,True,2.42,0.14
semi-invisible pal,pen pal,09877951-n,10414379-n,False,2.4,0.12
mason jar,Mason jar,03725600-n,03725600-n,True,2.62,0.14
mason jars,Mason jar,03725600-n,03725600-n,True,2.54,0.13
swan,swan,01858441-n,01858441-n,True,2.53,0.15
white bird is a swan,swan,01858441-n,01858441-n,True,2.41,0.16
white swans,swan,01858441-n,01858441-n,True,2.42,0.15
swan behind,swan's down,01858441-n,01897053-n,False,2.4,0.14
swan next,swan,01858441-n,01858441-n,True,2.42,0.15
swans,swan,01858441-n,01858441-n,True,2.41,0.15
fists,fist,05565064-n,05565064-n,True,2.43,0.13
left fist,left,05565064-n,05565548-n,False,2.42,0.11
fist,fist,05565064-n,05565064-n,True,2.41,0.11
acerola 100,acerola,12694486-n,07746334-n,False,2.39,0.13
watering bin,watering can,02839910-n,04560292-n,False,2.4,0.14
bottom bins,parts bin,02839910-n,03894677-n,False,2.39,0.11
empty bins,bin,02839910-n,02839910-n,True,2.43,0.11
yellow bin,flour bin,02839910-n,03367969-n,False,2.42,0.11
bin 3,bin,02839910-n,02839910-n,True,2.41,0.12
bin 2,bin,02839910-n,02839910-n,True,2.42,0.12
plastic bin,bin,02839910-n,02839910-n,True,2.42,0.11
claws on bin,claw,02839910-n,02154742-n,False,2.4,0.11
bins,bin,02839910-n,02839910-n,True,2.45,0.12
bin is curved,bin,02839910-n,02839910-n,True,2.4,0.11
plastic  bin,bin,02839910-n,02839910-n,True,2.4,0.11
recycle bin,recycling bin,02839910-n,04065789-n,False,2.41,0.11
in a bin,bin,02839910-n,02839910-n,True,2.43,0.11
bin,bin,02839910-n,02839910-n,True,2.4,0.12
recycling bin,recycling bin,02839910-n,04065789-n,False,2.39,0.12
boat deck,boat deck,02859084-n,02859084-n,True,2.41,0.14
photo credit,photo credit,06764751-n,06764751-n,True,2.42,0.12
niche,niche,13926168-n,13926168-n,True,2.4,0.11
statue of a unicorn,statue,10737964-n,04306847-n,False,2.46,0.15
unicorn,common unicorn plant,10737964-n,12875269-n,False,2.42,0.16
mem,mesoderm,06838005-n,01464077-n,False,2.43,0.13
wakeboard,wake board,04544626-n,04544626-n,True,2.41,0.11
wake board,wake board,04544626-n,04544626-n,True,2.4,0.12
sidewalls,sidewall,04215684-n,04215588-n,False,2.41,0.12
white sidewall,sidewall,04215684-n,04215588-n,False,2.41,0.11
recordings,sound recording,04063661-n,04262678-n,False,2.42,0.12
bubble bath,bath,00257969-n,02806530-n,False,2.42,0.12
one inch,inch,13649791-n,13649791-n,True,2.41,0.17
inches,inch,13649791-n,13649791-n,True,2.42,0.15
half inch,half-size,13649791-n,01393397-s,False,2.4,0.16
slicer,slicer,10611729-n,04237423-n,False,2.41,0.12
electric slicer,slicer,10611729-n,04237423-n,False,2.44,0.11
industrial slicer,slicer,10611729-n,04237423-n,False,2.6,0.12
mobility,mobility,04773351-n,04773351-n,True,2.58,0.11
guests,guest,10150940-n,10151133-n,False,2.42,0.11
guest,guest,10150940-n,10151133-n,False,2.41,0.11
ground cover,groundsheet,13112427-n,03463666-n,False,2.4,0.11
groundcover,groundcover,13112427-n,13112296-n,False,2.43,0.14
second digit,digit,13741022-n,05566097-n,False,2.42,0.16
digit,digit,13741022-n,05566097-n,False,2.43,0.15
digits,digit,13741022-n,05566097-n,False,2.62,0.17
plastic roller,roller,00129435-n,04101701-n,False,2.49,0.14
rollers,roller,00129435-n,04101701-n,False,2.6,0.15
roller,roller,00129435-n,04101701-n,False,2.4,0.16
berlin,berlin,08769645-n,02831335-n,False,2.41,0.14
pink border,border,08512736-n,02875013-n,False,2.4,0.11
blue borders,border,08512736-n,02875013-n,False,2.61,0.11
checkered border,border,08512736-n,02875013-n,False,2.61,0.12
there is border,border,08512736-n,02875013-n,False,2.41,0.11
golden border,golden cup,08512736-n,11906127-n,False,2.42,0.13
red border,border,08512736-n,02875013-n,False,2.4,0.11
black border,border,08512736-n,02875013-n,False,2.41,0.11
light border,border,08512736-n,02875013-n,False,2.41,0.12
boundary lines,boundary line,08512736-n,08512736-n,True,2.41,0.11
triangular border,border,08512736-n,02875013-n,False,2.41,0.15
border,border,08512736-n,02875013-n,False,2.41,0.11
borders,border,08512736-n,02875013-n,False,2.42,0.11
green border,border,08512736-n,02875013-n,False,2.41,0.11
bottom border,border,08512736-n,02875013-n,False,2.41,0.11
border around,border,08512736-n,02875013-n,False,2.41,0.11
there is a border,border,08512736-n,02875013-n,False,2.4,0.11
white border,border,08512736-n,02875013-n,False,2.41,0.11
borderline,border,08512736-n,02875013-n,False,2.41,0.12
boundary line,boundary line,08512736-n,08512736-n,True,2.58,0.11
yellow border,border,08512736-n,02875013-n,False,2.42,0.11
blue border,border,08512736-n,02875013-n,False,2.4,0.11
windows' borders,border,08512736-n,02875013-n,False,2.41,0.11
skate borders,border,08512736-n,02875013-n,False,2.44,0.13
white borders,border,08512736-n,02875013-n,False,2.58,0.13
raised border,border,08512736-n,02875013-n,False,2.4,0.12
pushpin,push,04431745-n,11498203-n,False,2.52,0.15
dividers,divider,03894379-n,10019888-n,False,2.42,0.11
yellow divider,divider,03894379-n,10019888-n,False,2.47,0.11
tabbed divider,divider,03894379-n,03215749-n,False,2.44,0.11
partitions,partition,03894379-n,03894379-n,True,2.4,0.12
signs on partition,partition,03894379-n,00332835-v,False,2.4,0.11
left divider,divider,03894379-n,10019888-n,False,2.42,0.12
divider,divider,03894379-n,10019888-n,False,2.43,0.11
wooden partition,partition,03894379-n,05222790-n,False,2.41,0.12
door has divider,divider,03894379-n,10019888-n,False,2.41,0.12
partition,partition,03894379-n,03894379-n,True,2.41,0.11
dividers between,divider,03894379-n,10019888-n,False,2.41,0.11
partition is grey,grey,03894379-n,03456186-n,False,2.43,0.11
chineses writing,Chinese,06929742-n,09698108-n,False,2.42,0.17
passageway,passageway,03895585-n,03895585-n,True,2.43,0.18
athletes,athlete,09820263-n,09820263-n,True,2.42,0.12
athlete,athlete,09820263-n,09820263-n,True,2.41,0.12
these athletes,athlete,09820263-n,09820263-n,True,2.41,0.11
staining,staining,00275572-n,00276813-n,False,2.41,0.11
rhode island,Rhode Islander,09137032-n,09745438-n,False,2.42,0.16
red fuse,fuse,03407369-n,03407122-n,False,2.42,0.12
crew,crewman,08273167-n,09977082-n,False,2.41,0.14
crews,crewman,08273167-n,09977082-n,False,2.43,0.14
skier has goggles,goggles,03443912-n,03443912-n,True,2.42,0.12
goggles are black,goggles,03443912-n,03443912-n,True,2.4,0.11
goggles are amber,goggles,03443912-n,03443912-n,True,2.42,0.11
skier wears goggles,goggles,03443912-n,03443912-n,True,2.41,0.12
purple goggles,goggles,03443912-n,03443912-n,True,2.42,0.14
people with goggles.,goggles,03443912-n,03443912-n,True,2.4,0.12
blue goggles,goggles,03443912-n,03443912-n,True,2.42,0.11
man wearing goggles,goggles,03443912-n,03443912-n,True,2.54,0.13
wearing goggles,goggles,03443912-n,03443912-n,True,2.43,0.12
black goggles,goggles,03443912-n,03443912-n,True,2.4,0.11
goggles.,goggles,03443912-n,03443912-n,True,2.62,0.13
goggles,goggles,03443912-n,03443912-n,True,2.43,0.12
orange goggles,goggles,03443912-n,03443912-n,True,2.41,0.11
girl wearing goggles,goggles,03443912-n,03443912-n,True,2.4,0.12
wears goggles,goggles,03443912-n,03443912-n,True,2.52,0.12
person wears goggles,goggles,03443912-n,03443912-n,True,2.6,0.12
tyrannosaurus rex,tyrannosaur,01713764-n,01713764-n,True,2.46,0.16
combination,combination,07963711-n,00378985-n,False,2.42,0.12
caterpillar,caterpillar,02309337-n,02309337-n,True,2.41,0.15
santa claus,Santa Claus,10550673-n,10550673-n,True,2.41,0.14
santa,Santa Claus,10550673-n,10550673-n,True,2.41,0.14
inflatable santa,inflater,10550673-n,03569494-n,False,2.41,0.16
beige pantsuit,sweat suit,03885669-n,04370774-n,False,2.41,0.12
brown pantsuit,pants suit,03885669-n,03885669-n,True,2.4,0.12
pantsuit,pants suit,03885669-n,03885669-n,True,2.42,0.13
rain drops,rain,11501381-n,15008607-n,False,2.41,0.13
people sell in rain,rainmaker,11501381-n,10505459-n,False,2.41,0.12
illuminating rain,rain,11501381-n,11501381-n,True,2.44,0.12
standing in the rain,rain,11501381-n,11501381-n,True,2.42,0.13
umbrella in the rain,rain,11501381-n,11501381-n,True,2.4,0.15
all the rain,all-weather,11501381-n,02003023-s,False,2.43,0.11
is wet from rain,rain,11501381-n,11501381-n,True,2.41,0.12
rain,rain,11501381-n,11501381-n,True,2.39,0.13
waliking in the rain,rainmaker,11501381-n,10505347-n,False,2.42,0.13
from rain,rain,11501381-n,11501381-n,True,2.41,0.12
rain.,rain,11501381-n,11501381-n,True,2.41,0.12
walking in the rain,rain,11501381-n,11501381-n,True,2.4,0.13
rain spout,drip,11501381-n,03241660-n,False,2.41,0.13
getting rain,rain,11501381-n,11501381-n,True,2.42,0.12
hoodie rain,rain,11501381-n,11501381-n,True,2.41,0.12
out of rain,rain,11501381-n,11501381-n,True,2.42,0.12
people out of rain,rain,11501381-n,11501381-n,True,2.43,0.13
from the rain,rain,11501381-n,11501381-n,True,2.45,0.12
umbrellas in rain,umbrella,11501381-n,04507155-n,False,2.42,0.17
rain does not,rain,11501381-n,11501381-n,True,2.41,0.14
lots of rain,rain,11501381-n,11501381-n,True,2.42,0.12
singin in the rain,rain,11501381-n,11501381-n,True,2.4,0.12
pedestrians in rain,rain,11501381-n,11501381-n,True,2.42,0.15
sufficient rainfall,precipitation,11501381-n,11494638-n,False,2.41,0.14
because of the rain,rain,11501381-n,11501381-n,True,2.44,0.13
in rain,rain,11501381-n,11501381-n,True,2.41,0.12
brown carrier,carrier,09897696-n,09897696-n,True,2.41,0.11
carrier,carrier,09897696-n,09897696-n,True,2.43,0.12
black carrier,carrier,09897696-n,09897696-n,True,2.41,0.12
white script,script,07009946-n,06351613-n,False,2.44,0.11
scripts,scriptwriter,07009946-n,10564905-n,False,2.4,0.11
script,scriptwriter,07009946-n,10564905-n,False,2.4,0.12
gargoyle,gargoyle,03418618-n,03418488-n,False,2.42,0.13
gargoyles,gargoyle,03418618-n,03418488-n,False,2.41,0.13
no litter.,litter,08400331-n,14858292-n,False,2.49,0.11
leaves litter,litter,08400331-n,14858292-n,False,2.41,0.11
trail no litter,litter,08400331-n,14858292-n,False,2.43,0.11
no litter,litter,08400331-n,14858292-n,False,2.41,0.11
trail free of litter,litter,08400331-n,14858292-n,False,2.4,0.11
litter free,litter,08400331-n,14858292-n,False,2.41,0.11
